IncidentDate,OccurredFromTime,IncidentNum,Offense,NIBRS,NIBRSCategory,SRS_UCR,CrimeAgainst,FelMisdCit,IncidentTopSRS_UCR,IncidentLocation,IntersectionOtherLoc,District,Neighborhood,NbhdNum,Latitude,Longitude,IncidentSupplemented,LastSuppDate,VictimNum,FirearmUsed,IncidentNature
2023-07-18,05:52:00,23032745    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,5617 THEODOSIA AVE,NULL,5,Wells Goodfellow,50,38.67131,-90.275509,Yes,2024-01-12 12:05:40.8300000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-18,23:37:00,23032764    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,1124 TYLER ST,NULL,4,Old North St Louis,63,38.644923,-90.19136,Yes,2024-01-18 12:05:40.8870000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-18,04:47:00,23032773    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,1900 OFALLON ST,NULL,4,Carr Square,61,38.640589,-90.20398,Yes,2024-01-19 18:05:42.2530000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-18,23:33:00,23032777    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,1521 N 17TH ST,NULL,4,St Louis Place,60,38.643301,-90.19956,Yes,2024-01-16 12:05:15.4200000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-19,13:18:00,23032822    ,ASSAULT - 2ND DEGREE,13A,Aggravated Assault,04,Person,F,04,N EUCLID AVE,HAMMETT PL,5,Kingsway East,55,38.662682,-90.258133,Yes,2024-01-18 12:27:46.9930000,366640,No,Aggravated Assault - Other Weapon - Criminal
2023-07-19,13:00:00,23032886    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,4700 MINNESOTA AVE,NULL,1,Mount Pleasant,17,38.571013,-90.239114,Yes,2024-01-29 08:52:40.3770000,NULL,No,Motor Vehicle Theft - Criminal
2023-07-20,20:30:00,23033125    ,BURGLARY 1ST DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,2020 WASHINGTON AVE,NULL,4,Downtown West,36,38.633896,-90.208506,Yes,2024-01-29 10:12:07.3130000,NULL,No,Burglary - Criminal
2023-07-20,20:30:00,23033125    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,05,2020 WASHINGTON AVE,NULL,4,Downtown West,36,38.633896,-90.208506,Yes,2024-01-29 10:12:07.3130000,NULL,No,Burglary - Criminal
2023-06-29,12:00:00,23033155    ,STATUTORY SODOMY OR ATTEMPTED STATUTORY SODOMY - DEVIATE SEXUAL INTERCOURSE - PERSON LESS THAN 12 YOA,11B,Sodomy,02,Person,F,02,1000 EILER ST.,NULL,1,Carondelet,1,38.569331,-90.251981,Yes,2024-01-29 12:38:48.3630000,369729,No,Sex Offenses - Criminal
2023-06-29,12:00:00,23033155    ,CHILD MOLESTATION - 2ND DEGREE -CHILD LESS THAN 12 YOA,11D,Fondling,NULL,Person,F,02,1000 EILER ST.,NULL,1,Carondelet,1,38.569331,-90.251981,Yes,2024-01-29 12:38:48.3630000,369729,No,Sex Offenses - Criminal
2023-07-21,23:20:00,23033224    ,ROBBERY - 1ST DEGREE,120,Robbery,03,Property,F,03,S 14TH ST,CLARK AVE,4,Downtown West,36,38.625938,-90.20192,Yes,2024-01-03 18:53:02.5500000,NULL,Yes,Robbery - Criminal
2023-07-22,05:40:00,23033558    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,1833 OFALLON ST,NULL,4,Carr Square,61,38.640973,-90.20338,Yes,2024-01-19 18:05:42.4800000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-24,08:50:00,23033593    ,ARSON - 2ND DEGREE,200,Arson,08,Property,F,08,776 N EUCLID AVE,NULL,5,Fountain Park,53,38.653498,-90.259749,Yes,2024-01-18 09:07:32.0530000,NULL,No,Arson - Criminal
2023-07-24,13:51:00,23033644    ,ASSAULT - 3RD DEGREE,13A,Aggravated Assault,04,Person,F,04,2852 KEOKUK,NULL,3,Dutchtown,16,38.58499,-90.234016,Yes,2024-01-31 12:05:41.5570000,370436,No,Aggravated Assault - Shooting - Criminal
2023-07-24,13:51:00,23033644    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2852 KEOKUK,NULL,3,Dutchtown,16,38.58499,-90.234016,Yes,2024-01-31 12:05:41.5570000,370433,Yes,Aggravated Assault - Shooting - Criminal
2023-07-24,13:51:00,23033644    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2852 KEOKUK,NULL,3,Dutchtown,16,38.58499,-90.234016,Yes,2024-01-31 12:05:41.5570000,370434,Yes,Aggravated Assault - Shooting - Criminal
2023-07-24,13:51:00,23033644    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,2852 KEOKUK,NULL,3,Dutchtown,16,38.58499,-90.234016,Yes,2024-01-31 12:05:41.5570000,370435,Yes,Aggravated Assault - Shooting - Criminal
2023-07-24,13:51:00,23033644    ,ARMED CRIMINAL ACTION,90Z,All Other Offenses,NULL,Unspecified,F,04,2852 KEOKUK,NULL,3,Dutchtown,16,38.58499,-90.234016,Yes,2024-01-31 12:05:41.5570000,NULL,No,Aggravated Assault - Shooting - Criminal
2023-07-24,18:35:00,23033679    ,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,NULL,Society,NULL,NULL,5872 MAPLE AVE,NULL,5,West End,48,38.660885,-90.288665,Yes,2024-01-21 08:37:40.8170000,NULL,No,Drugs / Narcotics - Criminal
2023-07-24,18:35:00,23033679    ,POSSESS DRUG PARAPHERNALIA,35B,Drug Equipment Violations,NULL,Society,NULL,NULL,5872 MAPLE AVE,NULL,5,West End,48,38.660885,-90.288665,Yes,2024-01-21 08:37:40.8170000,NULL,No,Drugs / Narcotics - Criminal
2023-07-27,04:43:00,23034043    ,TAMPERING WITH MOTOR VEHICLE 2ND DEGREE,280,Stolen Property Offenses,NULL,Property,M,NULL,910 CASS AVENUE,NULL,4,Columbus Square,62,38.639858,-90.190258,Yes,2024-01-24 04:03:42.8800000,NULL,No,Tampering - Criminal
2023-07-27,04:43:00,23034043    ,DEFACING FIREARM,520,Weapons Law Violations,NULL,Society,M,NULL,910 CASS AVENUE,NULL,4,Columbus Square,62,38.639858,-90.190258,Yes,2024-01-24 04:03:42.8800000,NULL,Yes,Tampering - Criminal
2023-07-27,04:43:00,23034043    ,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,NULL,Society,F,NULL,910 CASS AVENUE,NULL,4,Columbus Square,62,38.639858,-90.190258,Yes,2024-01-24 04:03:42.8800000,NULL,Yes,Tampering - Criminal
2023-07-27,04:43:00,23034043    ,RESISTING/INTERFERING WITH ARREST FOR A FELONY,90Z,All Other Offenses,NULL,Unspecified,F,NULL,910 CASS AVENUE,NULL,4,Columbus Square,62,38.639858,-90.190258,Yes,2024-01-24 04:03:42.8800000,NULL,No,Tampering - Criminal
2023-07-27,23:40:00,23034193    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,4139 W NATURAL BRIDGE AVE,NULL,6,OFallon,68,38.667203,-90.22994,Yes,2024-01-31 12:05:41.0130000,NULL,Yes,Weapon Law Violation - Criminal
2023-07-29,01:00:00,23034366    ,ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM,13A,Aggravated Assault,04,Person,F,04,811 OFALLON ST,NULL,4,Columbus Square,62,38.638055,-90.189663,Yes,2024-01-16 12:05:13.1800000,365910,Yes,Aggravated Assault - Shooting - Criminal
2023-07-29,01:00:00,23034366    ,ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM,13A,Aggravated Assault,04,Person,F,04,811 OFALLON ST,NULL,4,Columbus Square,62,38.638055,-90.189663,Yes,2024-01-16 12:05:13.1800000,365911,Yes,Aggravated Assault - Shooting - Criminal
2023-07-27,19:00:00,23034372    ,STEALING - $750 OR MORE,23D,Theft From Building,06,Property,F,06,7350 HAMPTON AVE,NULL,1,Princeton Heights,6,38.567136,-90.29537,Yes,2024-01-30 10:45:13.5100000,NULL,No,Larceny - Criminal
2023-07-29,19:48:00,23034497    ,ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM,13A,Aggravated Assault,04,Person,F,04,3600 BATES ST.,NULL,1,Holly Hills,3,38.568544,-90.254492,Yes,2024-01-23 12:05:20.3700000,367754,Yes,Aggravated Assault - Shooting - Criminal
2023-07-29,19:48:00,23034497    ,ASSAULT 1ST DEGREE OR ATTEMPT - SERIOUS PHYSICAL INJURY OR SPECIAL VICTIM,13A,Aggravated Assault,04,Person,F,04,3600 BATES ST.,NULL,1,Holly Hills,3,38.568544,-90.254492,Yes,2024-01-23 12:05:20.3700000,367755,Yes,Aggravated Assault - Shooting - Criminal
2023-07-29,19:48:00,23034497    ,ARMED CRIMINAL ACTION,90Z,All Other Offenses,NULL,Unspecified,F,04,3600 BATES ST.,NULL,1,Holly Hills,3,38.568544,-90.254492,Yes,2024-01-23 12:05:20.3700000,NULL,No,Aggravated Assault - Shooting - Criminal
2023-07-29,19:48:00,23034497    ,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,NULL,Unspecified,F,04,3600 BATES ST.,NULL,1,Holly Hills,3,38.568544,-90.254492,Yes,2024-01-23 12:05:20.3700000,NULL,No,Aggravated Assault - Shooting - Criminal
2023-07-30,01:00:00,23034532    ,DOMESTIC ASSAULT - 2ND DEGREE,13B,Simple Assault,NULL,Person,F,NULL,6218 NAGEL AVE,NULL,2,St Louis Hills,8,38.573352,-90.298881,Yes,2024-01-17 15:07:00.2200000,366367,No,Simple Assault - Criminal
2023-05-01,00:01:00,23034628    ,STATUTORY RAPE OR ATTEMPTED STATUTORY RAPE - 1ST DEGREE - PERSON LESS THAN 14 YOA,36B,Statutory Rape,NULL,Person,F,NULL,4844 S BROADWAY,2A,1,Mount Pleasant,17,38.56799,-90.237048,Yes,2024-01-10 22:39:13.3830000,364741,No,Sex Offenses - Criminal
2023-07-28,21:00:00,23034743    ,SODOMY - 2ND DEGREE,11B,Sodomy,02,Person,F,02,400 N 4TH STREET,NULL,4,Downtown West,36,38.628986,-90.18666,Yes,2024-01-17 11:51:59.1600000,366249,No,Sex Offenses - Criminal
2023-07-31,16:00:00,23034780    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,NULL,4562 NEWBERRY TER,NULL,5,Lewis Place,54,38.655274,-90.252451,Yes,2024-01-13 22:45:46.5830000,NULL,No,Destruction of Property - Criminal
2022-06-19,00:01:00,23034979    ,STATUTORY SODOMY OR ATTEMPTED STATUTORY SODOMY - DEVIATE SEXUAL INTERCOURSE - PERSON LESS THAN 14 YOA,11B,Sodomy,02,Person,F,02,5900 DRURY LN,NULL,6,North Pointe,73,38.711378,-90.24725,Yes,2024-01-03 21:57:31.5730000,362261,No,Sex Offenses - Criminal
2023-08-03,00:30:00,23035205    ,BURGLARY 1ST DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,3931 N 21ST ST,NULL,4,Hyde Park,65,38.662682,-90.20578,Yes,2024-01-08 12:05:39.2700000,NULL,Yes,Burglary - Criminal
2023-08-03,00:30:00,23035205    ,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,NULL,Society,F,05,3931 N 21ST ST,NULL,4,Hyde Park,65,38.662682,-90.20578,Yes,2024-01-08 12:05:39.2700000,NULL,Yes,Burglary - Criminal
2023-08-03,22:45:00,23035375    ,TAMPERING WITH MOTOR VEHICLE - 1ST DEGREE,280,Stolen Property Offenses,NULL,Property,F,NULL,4530 ANDERSON AVE,NULL,6,Penrose,69,38.67833,-90.236049,Yes,2024-01-24 09:42:21.3070000,NULL,No,Drugs / Narcotics - Criminal
2023-08-03,22:45:00,23035375    ,POSSESSION OF CONTROLLED SUBSTANCE,35A,Drug/Narcotic Violations,NULL,Society,NULL,NULL,4530 ANDERSON AVE,NULL,6,Penrose,69,38.67833,-90.236049,Yes,2024-01-24 09:42:21.3070000,NULL,No,Drugs / Narcotics - Criminal
2023-08-03,22:45:00,23035375    ,UNLAWFUL USE OF WEAPON - SUBSECTION 11 - POSSESS WEAPON AND A FELONY CONTROLLED SUBSTANCE,520,Weapons Law Violations,NULL,Society,F,NULL,4530 ANDERSON AVE,NULL,6,Penrose,69,38.67833,-90.236049,Yes,2024-01-24 09:42:21.3070000,NULL,Yes,Drugs / Narcotics - Criminal
2023-08-03,22:45:00,23035375    ,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,NULL,Unspecified,F,NULL,4530 ANDERSON AVE,NULL,6,Penrose,69,38.67833,-90.236049,Yes,2024-01-24 09:42:21.3070000,NULL,No,Drugs / Narcotics - Criminal
2023-08-03,22:45:00,23035375    ,RESISTING/INTERFERING WITH ARREST FOR A FELONY,90Z,All Other Offenses,NULL,Unspecified,F,NULL,4530 ANDERSON AVE,NULL,6,Penrose,69,38.67833,-90.236049,Yes,2024-01-24 09:42:21.3070000,NULL,No,Drugs / Narcotics - Criminal
2023-08-04,01:39:00,23035388    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,2900 CHIPPEWA ST,NULL,3,Dutchtown,16,38.586745,-90.234,Yes,2024-01-05 12:06:03.5270000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-05,00:05:00,23035565    ,STEALING,280,Stolen Property Offenses,NULL,Property,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,No,Tampering - Criminal
2023-08-05,00:05:00,23035565    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,No,Tampering - Criminal
2023-08-05,00:05:00,23035565    ,UNLAWFUL POSSESSION OF A FIREARM,520,Weapons Law Violations,NULL,Society,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,Yes,Tampering - Criminal
2023-08-05,00:05:00,23035565    ,"LEAVING SCENE OF ACCIDENT - PROPERTY DAMAGE EXCEEDING $1,000",90Z,All Other Offenses,NULL,Unspecified,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,No,Tampering - Criminal
2023-08-05,00:05:00,23035565    ,RESISTING ARREST/DETENTION/STOP BY FLEEING - CREATING A SUBSTANTIAL RISK OF SERIOUS INJURY/DEATH TO ANY PERSON,90Z,All Other Offenses,NULL,Unspecified,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,Yes,Tampering - Criminal
2023-08-05,00:05:00,23035565    ,RESISTING/INTERFERING WITH ARREST FOR A FELONY,90Z,All Other Offenses,NULL,Unspecified,F,NULL,3217 DR MARTIN LUTHER KING,NULL,4,JeffVanderLou,59,38.644282,-90.223843,Yes,2024-01-23 23:47:00.0000000,NULL,No,Tampering - Criminal
2023-08-04,14:30:00,23035620    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,4982 PERNOD AVE,NULL,2,North Hampton,14,38.594624,-90.2754,Yes,2024-01-22 01:28:02.5370000,NULL,No,Motor Vehicle Theft - Criminal
2023-08-05,11:00:00,23035622    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,NULL,3949 FAIRVIEW AVE,NULL,2,Tower Grove South,15,38.595638,-90.25265,Yes,2024-01-29 14:32:16.9270000,NULL,No,Destruction of Property - Criminal
2023-08-06,01:27:00,23035739    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,N BROADWAY @ CARRIE AVENUE,NULL,6,North Riverfront,79,38.6852,-90.21905,Yes,2024-01-25 00:05:25.0030000,368304,Yes,Aggravated Assault - Shooting - Criminal
2023-08-06,01:27:00,23035739    ,ASSAULT 1ST DEGREE OR ATTEMPT,13A,Aggravated Assault,04,Person,F,04,N BROADWAY @ CARRIE AVENUE,NULL,6,North Riverfront,79,38.6852,-90.21905,Yes,2024-01-25 00:05:25.0030000,368305,Yes,Aggravated Assault - Shooting - Criminal
2023-08-06,01:27:00,23035739    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,04,N BROADWAY @ CARRIE AVENUE,NULL,6,North Riverfront,79,38.6852,-90.21905,Yes,2024-01-25 00:05:25.0030000,NULL,Yes,Aggravated Assault - Shooting - Criminal
2023-08-06,01:27:00,23035739    ,AIDING/ABETTING A PERSON DISCHARGING/SHOOTING A FIREARM AT OR FROM A MOTOR VEHICLE - 1ST OFFENSE,520,Weapons Law Violations,NULL,Society,F,04,N BROADWAY @ CARRIE AVENUE,NULL,6,North Riverfront,79,38.6852,-90.21905,Yes,2024-01-25 00:05:25.0030000,NULL,Yes,Aggravated Assault - Shooting - Criminal
2023-08-06,01:27:00,23035739    ,ARMED CRIMINAL ACTION,90Z,All Other Offenses,NULL,Unspecified,F,04,N BROADWAY @ CARRIE AVENUE,NULL,6,North Riverfront,79,38.6852,-90.21905,Yes,2024-01-25 00:05:25.0030000,NULL,No,Aggravated Assault - Shooting - Criminal
2023-08-06,23:50:00,23035864    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,3825 CLARENCE AVE,NULL,6,OFallon,68,38.670444,-90.233984,Yes,2024-01-31 12:05:44.7000000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-05,15:30:00,23035956    ,ABUSE OR NEGLECT OF A CHILD - RESULTING IN DEATH UNDER SEC. 568.060.5(2) - NO SEXUAL CONTACT,09B,Negligent Manslaughter,NULL,Person,F,NULL,600 N KINGSHIGHWAY BLVD,311,5,Central West End,38,38.650781,-90.263,Yes,2024-01-08 18:05:41.7870000,363869,No,Aggravated Assault - Other Weapon - Criminal
2023-11-03,00:01:00,23036112    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,S GRAND BLVD,MERAMEC ST,1,Dutchtown,16,38.557887,-90.262838,Yes,2024-01-16 17:09:55.0000000,NULL,No,Fraud - Criminal
2023-11-03,00:01:00,23036112    ,IDENTITY THEFT OR ATTEMPT,26F,Identity Theft,NULL,Property,F,07,S GRAND BLVD,MERAMEC ST,1,Dutchtown,16,38.557887,-90.262838,Yes,2024-01-16 17:09:55.0000000,NULL,No,Fraud - Criminal
2023-08-09,04:00:00,23036229    ,DOMESTIC ASSAULT - 2ND DEGREE,13A,Aggravated Assault,04,Person,F,04,1017 LAMI ST,NULL,3,Soulard,21,38.604539,-90.20841,Yes,2024-01-30 11:20:40.0000000,370025,No,Aggravated Assault - Other Weapon - Criminal
2023-08-10,00:48:00,23036384    ,BURGLARY - 2ND DEGREE,220,Burglary/Breaking and Entering,05,Property,F,05,5433 SOUTHWEST AVE,NULL,2,Southwest Garden,13,38.61051,-90.279327,Yes,2024-01-17 12:09:53.6630000,NULL,No,Burglary - Criminal
2023-08-10,00:48:00,23036384    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,05,5433 SOUTHWEST AVE,NULL,2,Southwest Garden,13,38.61051,-90.279327,Yes,2024-01-17 12:09:53.6630000,NULL,No,Burglary - Criminal
2023-08-09,21:00:00,23036397    ,SODOMY OR ATTEMPTED SODOMY - 1ST DEGREE,11B,Sodomy,02,Person,F,02,1100 WASHINGTON AVE,NULL,4,Downtown,35,38.631967,-90.196222,Yes,2024-01-24 04:16:44.5930000,368035,No,Sex Offenses - Criminal
2023-08-09,21:00:00,23036397    ,ASSAULT - 3RD DEGREE,13B,Simple Assault,NULL,Person,F,02,1133 WASHINGTON AVE,809,4,Downtown,35,38.631967,-90.196222,Yes,2024-01-24 04:16:44.5930000,368035,No,Sex Offenses - Criminal
2023-08-09,21:00:00,23036397    ,UNLAWFUL POSSESSION OF A CONTROLLED SUBSTANCE UNDER CIRCUMSTANCES WHICH ARE IN VIOLATION OF FEDERAL OR STATE OF MISSOURI LAWS (To be used only with Prosecutor approval),35A,Drug/Narcotic Violations,NULL,Society,C,02,1133 WASHINGTON AVE,809,4,Downtown,35,38.631967,-90.196222,Yes,2024-01-24 04:16:44.5930000,NULL,No,Sex Offenses - Criminal
2023-08-10,21:58:00,23036766    ,STEALING - MOTOR VEHICLE/WATERCRAFT/AIRCRAFT,240,Motor Vehicle Theft,07,Property,F,07,BELLERIVE PARK,NULL,1,Carondelet,1,38.56199,-90.24189,Yes,2024-01-27 13:21:25.8700000,NULL,No,Motor Vehicle Theft - Criminal
2023-08-13,03:35:00,23036882    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,5220 WABADA AVE,NULL,5,Kingsway West,52,38.669024,-90.263173,Yes,2024-01-18 18:05:05.2000000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-14,22:45:00,23037236    ,"DOMESTIC ASSAULT - 4TH DEGREE - 1ST OR 2ND OFFENSE (1),(5)",13A,Aggravated Assault,04,Person,M,04,1420 PENROSE ST,NULL,4,Hyde Park,65,38.666382,-90.20256,Yes,2024-01-10 16:24:22.0570000,364626,No,Weapon Law Violation - Criminal
2023-08-14,22:45:00,23037236    ,BURGLARY 1ST DEGREE,220,Burglary/Breaking and Entering,05,Property,F,04,1420 PENROSE ST,NULL,4,Hyde Park,65,38.666382,-90.20256,Yes,2024-01-10 16:24:22.0570000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-14,22:45:00,23037236    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,04,1420 PENROSE ST,NULL,4,Hyde Park,65,38.666382,-90.20256,Yes,2024-01-10 16:24:22.0570000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-14,22:45:00,23037236    ,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,NULL,Society,F,04,1420 PENROSE ST,NULL,4,Hyde Park,65,38.666382,-90.20256,Yes,2024-01-10 16:24:22.0570000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-15,15:00:00,23037329    ,UNLAWFUL POSSESSION OF A FIREARM,520,Weapons Law Violations,NULL,Society,F,NULL,3700 ALDINE AVE,NULL,4,JeffVanderLou,59,38.649766,-90.22725,Yes,2024-01-14 14:00:30.2030000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-15,15:00:00,23037329    ,UNLAWFUL USE OF WEAPON - SUBSECTION 4 - EXHIBITING,520,Weapons Law Violations,NULL,Society,F,NULL,3700 ALDINE AVE,NULL,4,JeffVanderLou,59,38.649766,-90.22725,Yes,2024-01-14 14:00:30.2030000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-15,15:00:00,23037329    ,ARMED CRIMINAL ACTION,90Z,All Other Offenses,NULL,Unspecified,F,NULL,3700 ALDINE AVE,NULL,4,JeffVanderLou,59,38.649766,-90.22725,Yes,2024-01-14 14:00:30.2030000,NULL,No,Weapon Law Violation - Criminal
2023-08-18,23:02:00,23037899    ,DISCHARGING FIREARM WITHIN CITY,520,Weapons Law Violations,NULL,Society,NULL,NULL,1215 RIVERFRONT DRIVE,NULL,4,Near North Riverfront,64,38.818681,-90.281124,Yes,2024-01-22 12:05:10.3700000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-19,03:33:00,23037928    ,PROPERTY DAMAGE 1ST DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,F,NULL,1300 N TUCKER BLVD,NULL,4,Columbus Square,62,38.638556,-90.19426,Yes,2024-01-24 04:23:02.6700000,NULL,No,Destruction of Property - Criminal
2023-08-18,NULL,23037984    ,UNFOUNDED INCIDENT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-09 08:04:53.7170000,NULL,NULL,NULL
2023-08-20,23:50:00,23038191    ,DISCHARGING FIREARM WITHIN CITY (SHOTSPOTTER),520,Weapons Law Violations,NULL,Society,NULL,NULL,3100 GRAVOIS AVE,NULL,3,Benton Park West,30,38.599282,-90.23389,Yes,2024-01-22 12:05:09.3330000,NULL,Yes,Weapon Law Violation - Criminal
2023-08-21,14:38:00,23038278    ,MURDER 1ST DEGREE,09A,Murder and Nonnegligent Manslaughter,01,Person,F,01,5745 DELMAR BOULEVARD,NULL,5,Skinker / DeBaliviere,46,38.654419,-90.286426,Yes,2024-01-23 10:17:10.2300000,367709,No,Homicide - Criminal
2023-08-21,14:38:00,23038278    ,ARMED CRIMINAL ACTION,90Z,All Other Offenses,NULL,Unspecified,F,01,5745 DELMAR BOULEVARD,NULL,5,Skinker / DeBaliviere,46,38.654419,-90.286426,Yes,2024-01-23 10:17:10.2300000,NULL,No,Homicide - Criminal
2023-08-22,04:00:00,23038402    ,DOMESTIC ASSAULT - 3RD DEGREE,13A,Aggravated Assault,04,Person,F,04,3633 IOWA AVE,NULL,3,Gravois Park,19,38.589204,-90.230071,Yes,2024-01-08 18:03:28.0530000,363859,No,Aggravated Assault - Other Weapon - Criminal
2023-08-22,04:00:00,23038402    ,PROPERTY DAMAGE - 2ND DEGREE,290,Destruction/Damage/Vandalism of Property,NULL,Property,M,04,3633 IOWA AVE,NULL,3,Gravois Park,19,38.589204,-90.230071,Yes,2024-01-08 18:03:28.0530000,NULL,No,Aggravated Assault - Other Weapon - Criminal
2023-08-22,09:30:00,23038412    ,GENERAL PEACE DISTURBANCE,90C,Disorderly Conduct,NULL,Society,NULL,NULL,7311 MINNESOTA AVE,NULL,1,Patch,2,38.550745,-90.258,Yes,2024-01-05 07:49:17.0270000,NULL,No,Offenses - All Other - Criminal
2023-08-20,11:15:00,23038611    ,STEALING,23D,Theft From Building,06,Property,F,06,2144 MARKET ST,NULL,4,Downtown West,36,38.629436,-90.21223,Yes,2024-01-19 09:23:14.8270000,NULL,No,Larceny - Criminal
2023-04-27,23:58:00,23038730    ,POSSESSION OF CHILD PORNOGRAPHY - 1ST OFFENSE,370,Pornography/Obscene Material,NULL,Society,F,NULL,1900 PINE ST,102,4,Downtown West,36,38.630813,-90.207751,Yes,2024-01-29 10:14:30.0600000,NULL,No,Sex Offenses - Criminal
